entityCode,entityName,municipalityCode,municipalityName,avgLat,avgLon,popCenterLat,popCenterLon,13-04-20,14-04-20,15-04-20,16-04-20,17-04-20,18-04-20,19-04-20,20-04-20,21-04-20,22-04-20,23-04-20,24-04-20,25-04-20,26-04-20,27-04-20,28-04-20,29-04-20,30-04-20,01-05-20,02-05-20,03-05-20,04-05-20
10,Durango,001,Canatlán,24.518650989399273,-104.80688737455826,24.527263,-104.778374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,002,Canelas,25.08884252071005,-106.50909541420124,25.122971,-106.545633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,003,Coneto de Comonfort,25.02949464150943,-104.73442762264149,24.978333,-104.720278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,004,Cuencamé,24.63738147692308,-103.73795639230767,24.870939,-103.698462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,005,Durango,24.02865392895341,-104.67051646676852,24.023988,-104.670194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
10,Durango,006,General Simón Bolívar,24.90207288679246,-103.26394381132074,24.689074,-103.225975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,007,Gómez Palacio,25.708557481262325,-103.47727098816569,25.570107,-103.496417,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
10,Durango,008,Guadalupe Victoria,24.432509567010317,-104.09145286597935,24.446433,-104.12366,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10,Durango,009,Guanaceví,25.99756141538462,-106.10840219076917,25.931662,-105.954432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,010,Hidalgo,26.022030991228068,-104.82947483333332,26.204513,-105.083298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,011,Indé,25.76297677777778,-105.0333736049383,25.912021,-105.223791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,012,Lerdo,25.485598615384607,-103.60801726819122,25.536552,-103.524849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,013,Mapimí,26.18142642105262,-104.04970392105261,25.889745,-103.624464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,014,Mezquital,22.880314717359056,-104.55235262240363,23.47353,-104.396744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,015,Nazas,25.239824910256406,-104.09292998717942,25.227777,-104.113803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,016,Nombre de Dios,23.835613788135593,-104.16917603389831,23.848211,-104.244705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,017,Ocampo,26.555624773684226,-105.76466057368425,26.400997,-105.387959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,018,El Oro,25.69809729166666,-105.27389466666664,25.949324,-105.364866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,019,Otáez,24.701481547169806,-106.015747245283,24.698689,-105.994058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,020,Pánuco de Coronado,24.421533281249996,-104.33393578124999,24.401024,-104.319264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,021,Peñón Blanco,24.759816233009712,-104.01949061165045,24.792509,-104.034267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,022,Poanas,23.975204058823532,-104.04768347058824,23.975092,-104.044136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,023,Pueblo Nuevo,23.4215576062271,-105.34431586263722,23.778151,-105.360192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,024,Rodeo,25.175598230769225,-104.56350064615384,25.180719,-104.560444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,025,San Bernardo,26.170224990909094,-105.66230677272722,26.000787,-105.523257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,026,San Dimas,24.205649498148162,-105.7560759981481,24.102182,-105.931245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,027,San Juan de Guadalupe,24.59473905633803,-102.69877456338028,24.630853,-102.782055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,028,San Juan del Río,24.774471220183475,-104.50057078899086,24.778255,-104.459226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,029,San Luis del Cordero,25.381756187500002,-104.27946175000001,25.417649,-104.277786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,030,San Pedro del Gallo,25.5978568030303,-104.38635440909096,25.565864,-104.292834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,031,Santa Clara,24.50301688461538,-103.40472238461537,24.475444,-103.357222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,032,Santiago Papasquiaro,24.97548432075469,-105.69965758254719,25.03908,-105.420945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,033,Súchil,23.433072952380957,-104.14932239682544,23.622163,-103.92187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,034,Tamazula,25.04923714319252,-106.76663348239448,24.970316,-106.966602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,035,Tepehuanes,25.47755767673715,-106.20673080362542,25.343209,-105.723002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,036,Tlahualilo,26.062933749999996,-103.53504272297305,26.107386,-103.439236,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
10,Durango,037,Topia,25.232002196923087,-106.66516554153849,25.209023,-106.571196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,038,Vicente Guerrero,23.722162857142855,-103.97995953571429,23.731111,-103.987778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Durango,039,Nuevo Ideal,24.878900283236998,-105.02123307514456,24.888313,-105.074205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,001,Abasolo,20.504339916905444,-101.53762803438387,20.4509,-101.528361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,002,Acámbaro,20.059091377622394,-100.74082724475527,20.03538,-100.719326,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3
11,Guanajuato,003,San Miguel de Allende,20.943061004687497,-100.71016620625001,20.904013,-100.713381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,004,Apaseo el Alto,20.427521136094676,-100.56747494082835,20.457171,-100.621626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,005,Apaseo el Grande,20.552402175213675,-100.63630442307688,20.545284,-100.688217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,006,Atarjea,21.244011589743593,-99.81059551282051,21.315183,-99.833228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,007,Celaya,20.53578004338398,-100.80676976789589,20.521524,-100.813573,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,5,5,6,6
11,Guanajuato,008,Manuel Doblado,20.72049111614731,-101.85460918413602,20.727518,-101.95279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,009,Comonfort,20.728349080213917,-100.78481564705885,20.720048,-100.761202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,010,Coroneo,20.21193430769231,-100.37489838461539,20.198611,-100.364444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,011,Cortazar,20.469468256830595,-100.96349760109291,20.483506,-100.963729,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2
11,Guanajuato,012,Cuerámaro,20.620115026548678,-101.6603649557522,20.626478,-101.670386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,013,Doctor Mora,21.13858774117647,-100.36144441176471,21.14264,-100.318949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,014,Dolores Hidalgo Cuna de la Independencia Nacional,21.16065200798723,-100.8990350447285,21.1592,-100.917236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,015,Guanajuato,20.999662678200686,-101.26727419723183,21.016098,-101.253621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
11,Guanajuato,016,Huanímaro,20.35815883018867,-101.5012789056604,20.368274,-101.496867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,017,Irapuato,20.674654882978736,-101.37091610106395,20.672801,-101.348117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,Guanajuato,018,Jaral del Progreso,20.35740007246377,-101.05190371014491,20.376517,-101.063975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
11,Guanajuato,019,Jerécuaro,20.205130641414137,-100.51029127272724,20.150034,-100.510528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,020,León,21.09015471056439,-101.6453374848046,21.121972,-101.6832,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,3
11,Guanajuato,021,Moroleón,20.09795522222223,-101.23164999999999,20.13187,-101.189209,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2
11,Guanajuato,022,Ocampo,21.601678492227986,-101.4683264870466,21.648492,-101.478016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,023,Pénjamo,20.405065606907886,-101.80366422697375,20.431795,-101.725044,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,Guanajuato,024,Pueblo Nuevo,20.546329848484845,-101.36375753030302,20.525957,-101.370847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,025,Purísima del Rincón,20.954422448275864,-101.90562655862072,21.029579,-101.878099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,026,Romita,20.841965682352935,-101.56161794999994,20.871215,-101.517117,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
11,Guanajuato,027,Salamanca,20.586494637149034,-101.17563243412528,20.568681,-101.199915,3,3,3,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6
11,Guanajuato,028,Salvatierra,20.21392311111111,-100.90491592857141,20.216118,-100.88136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
11,Guanajuato,029,San Diego de la Unión,21.40039734033613,-100.80881521008412,21.466387,-100.873316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,030,San Felipe,21.4579637952899,-101.24560098369565,21.479336,-101.215945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,031,San Francisco del Rincón,20.941408320158086,-101.79326347826085,21.018681,-101.858518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,032,San José Iturbide,21.031057318996428,-100.41273569175627,21.000822,-100.38572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,033,San Luis de la Paz,21.35918742067736,-100.5011536078432,21.298816,-100.515126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2
11,Guanajuato,034,Santa Catarina,21.149386851063824,-100.06988027659575,21.139878,-100.066913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,035,Santa Cruz de Juventino Rosas,20.636121373333328,-100.98006213333333,20.6432,-100.994037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11,Guanajuato,036,Santiago Maravatío,20.163339999999998,-101.00206613333333,20.172407,-100.995226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,037,Silao de la Victoria,20.940155452380957,-101.4511536071429,20.94445,-101.426216,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
11,Guanajuato,038,Tarandacuao,20.001713970588238,-100.5310599117647,20.003968,-100.516329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,039,Tarimoro,20.2987990614035,-100.75883892982456,20.288541,-100.755942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,040,Tierra Blanca,21.033060481012658,-100.15608975949365,21.100003,-100.159154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,041,Uriangato,20.109567087719295,-101.1589179473684,20.141012,-101.178051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,042,Valle de Santiago,20.411124713286696,-101.25365756293702,20.391322,-101.18143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,043,Victoria,21.35607556923077,-100.22337091282047,21.212172,-100.215936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,044,Villagrán,20.535258354285716,-100.9834089257143,20.511372,-100.996503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,045,Xichú,21.343448388888895,-99.99675716666671,21.298608,-100.059612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Guanajuato,046,Yuriria,20.187973422222225,-101.20685518518515,20.212743,-101.130933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,001,Acapulco de Juárez,16.924265700348432,-99.74129292682923,16.861867,-99.886558,2,2,2,2,3,3,4,5,5,5,5,7,7,7,8,8,11,12,13,13,13,13
12,Guerrero,002,Ahuacuotzingo,17.743425653594773,-98.91774773856207,17.714089,-98.934908,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,Guerrero,003,Ajuchitlán del Progreso,17.948725391959794,-100.59349860301504,18.159555,-100.496057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,004,Alcozauca de Guerrero,17.37237389473684,-98.37018668421054,17.463524,-98.383888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,005,Alpoyeca,17.645801833333334,-98.51255041666667,17.670064,-98.513239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,006,Apaxtla,18.083771978260874,-99.99172993478261,18.130078,-99.932314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,007,Arcelia,18.263101614864865,-100.18451897297305,18.315825,-100.283952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,008,Atenango del Río,18.17981705882353,-99.1037229117647,18.104343,-99.107803,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,Guerrero,009,Atlamajalcingo del Monte,17.29674356521739,-98.5749173478261,17.295871,-98.550168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,010,Atlixtac,17.483658855932205,-98.89587275423726,17.563679,-98.933232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,011,Atoyac de Álvarez,17.273071285714284,-100.34737274369749,17.212739,-100.433129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,Guerrero,012,Ayutla de los Libres,16.952575375796172,-99.06536719108277,16.965287,-99.097384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,013,Azoyú,16.650265487804877,-98.57770569512195,16.73296,-98.601091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,014,Benito Juárez,17.10860264383561,-100.4664916438356,17.13637,-100.468668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,015,Buenavista de Cuéllar,18.46939929508196,-99.41322800000002,18.457887,-99.405342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,016,Coahuayutla de José María Izazaga,18.27873511877394,-101.6394424980843,18.316395,-101.734611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,017,Cocula,18.164899692307692,-99.7023324102564,18.235866,-99.66119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,Guerrero,018,Copala,16.606145750000003,-98.93676267307691,16.608759,-98.978624,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
12,Guerrero,019,Copalillo,17.969796187500002,-99.05297184375,18.034151,-99.041724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,020,Copanatoyac,17.42846337931034,-98.69842465517242,17.461845,-98.713463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,021,Coyuca de Benítez,17.068684437125757,-100.08624316766468,17.009002,-100.089367,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
12,Guerrero,022,Coyuca de Catalán,18.056724152343765,-100.95946229296881,18.331019,-100.698566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,023,Cuajinicuilapa,16.490877561403504,-98.50204118713445,16.471986,-98.416745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,024,Cualác,17.729258954545454,-98.67195862121214,17.742762,-98.660728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,025,Cuautepec,16.704031999999998,-98.98742031578946,16.749003,-99.001546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,026,Cuetzala del Progreso,18.128398999999998,-99.81053068181818,18.134141,-99.831486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,027,Cutzamala de Pinzón,18.659556949494945,-100.60092168181812,18.465244,-100.578513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,028,Chilapa de Álvarez,17.51628133802816,-99.11344144131455,17.594232,-99.177682,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,Guerrero,029,Chilpancingo de los Bravo,17.404597159763302,-99.5922207633136,17.551649,-99.501063,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5,6,6,6,6,6,6,6
12,Guerrero,030,Florencio Villarreal,16.701176189655175,-99.15624632758623,16.723881,-99.123787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,031,General Canuto A. Neri,18.43082009230769,-100.09946816923078,18.418485,-100.072052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,032,General Heliodoro Castillo,17.741685767741938,-100.02910030000002,17.789448,-99.978318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,033,Huamuxtitlán,17.789977206896552,-98.5576098275862,17.802174,-98.565287,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3
12,Guerrero,034,Huitzuco de los Figueroa,18.287446278481006,-99.2622918227848,18.30598,-99.334303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,035,Iguala de la Independencia,18.307530500000002,-99.55022600000001,18.344549,-99.538368,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,6,11,11,12,12,11,12
12,Guerrero,036,Igualapa,16.75467945,-98.48182,16.743713,-98.476618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,037,Ixcateopan de Cuauhtémoc,18.47505003125,-99.79189424999998,18.502452,-99.793569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,038,Zihuatanejo de Azueta,17.812499896428577,-101.4217957821428,17.650458,-101.548176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,039,Juan R. Escudero,17.13308348888889,-99.50837235555557,17.169004,-99.522047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,040,Leonardo Bravo,17.62649334090909,-99.80688047727268,17.660802,-99.677341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,041,Malinaltepec,17.17958959124088,-98.70515816788321,16.995839,-98.736104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,042,Mártir de Cuilapan,17.824813,-99.34278590000001,17.741925,-99.329341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,043,Metlatónoc,17.17060005319149,-98.41835160638297,17.195372,-98.407099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,044,Mochitlán,17.381303155555557,-99.36778055555557,17.472358,-99.371294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,045,Olinalá,17.864518524999994,-98.75096673750002,17.778332,-98.741256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,046,Ometepec,16.68024746060607,-98.38062826666669,16.685089,-98.404421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,047,Pedro Ascencio Alquisiras,18.546655733333335,-99.86314976666667,18.512364,-99.887018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,048,Petatlán,17.60685098004988,-101.16987762094767,17.538207,-101.274552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,049,Pilcaya,18.71045634883721,-99.62552474418607,18.747584,-99.676175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,050,Pungarabato,18.34244421875,-100.62930390625004,18.362273,-100.668241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12,Guerrero,051,Quechultenango,17.344252318681317,-99.17308321978025,17.409167,-99.240833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,052,San Luis Acatlán,16.90219791525423,-98.69505922033895,16.808583,-98.733613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,053,San Marcos,16.777141493055556,-99.37566983333333,16.797344,-99.390046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,054,San Miguel Totolapan,17.850395171052643,-100.29687072368428,18.161267,-100.390821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,055,Taxco de Alarcón,18.547519697841732,-99.62998699280578,18.557382,-99.604595,0,0,1,2,2,2,2,2,2,2,4,4,4,4,4,4,5,5,5,5,5,5
12,Guerrero,056,Tecoanapa,16.974453915492965,-99.26360126760565,16.988854,-99.260876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,057,Técpan de Galeana,17.37539263619049,-100.76218448761892,17.222609,-100.632378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,058,Teloloapan,18.36095526605504,-99.94007303669733,18.371809,-99.869573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,059,Tepecoacuilco de Trujano,18.16429998333334,-99.48775108333332,18.28699,-99.466694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12,Guerrero,060,Tetipac,18.65219805555556,-99.67792631481481,18.649385,-99.648982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,061,Tixtla de Guerrero,17.580041050847463,-99.37788110169491,17.566724,-99.398271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,062,Tlacoachistlahuaca,16.936539900000003,-98.25786567499998,16.809909,-98.301749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,063,Tlacoapa,17.243680285714287,-98.77029811111115,17.259948,-98.748211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,064,Tlalchapa,18.4293522368421,-100.45172194736844,18.408674,-100.478253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,065,Tlalixtaquilla de Maldonado,17.575079315789473,-98.39338905263158,17.574484,-98.369862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,066,Tlapa de Comonfort,17.53425146666666,-98.60442691333331,17.546949,-98.582138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Guerrero,067,Tlapehuala,18.271561219512193,-100.45440180487805,18.23976,-100.541574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
